,Probability
2365,0.43555410977928644
2366,0.6052486614940011
2367,0.6768339318433656
2368,0.37832285684881695
2369,0.46551654238232537
2370,0.6440435178110313
2371,0.4291115338931184
2372,0.6610867693507516
2373,0.46971833170264254
2374,0.40144716904826133
2375,0.5137764980561628
2376,0.4380741002761792
2377,0.7025969456424994
2378,0.3059973416613881
2379,0.2684863370026525
2380,0.4724966723404075
2381,0.3058359523082786
2382,0.5651338909128508
2383,0.5125193289326423
2384,0.5176829425121794
2385,0.504726587335774
2386,0.4630848654805244
2387,0.3687759453154377
2388,0.5486390015482848
2389,0.4184175791186634
2390,0.43468108115726317
2391,0.6549002989977203
2392,0.4894162857894919
2393,0.5624595045365797
2394,0.3916770779089786
2395,0.3258791359562052
2396,0.4965003340167625
2397,0.555075890032186
2398,0.7023156563061647
2399,0.4762407275551627
2400,0.3945141715428253
2401,0.2140910799861521
2402,0.6237520210376764
2403,0.35945864077455847
2404,0.4127238781916261
2405,0.5713771419507263
2406,0.6546982225461038
2407,0.57852998488768
2408,0.2646569157335102
2409,0.34370097767016017
2410,0.42625879656030446
2411,0.5745991935794115
2412,0.4995269460241147
2413,0.6418805837000493
2414,0.3966249921776936
2415,0.6270346152146202
2416,0.6291520421704991
2417,0.599300170216349
2418,0.39310785331064646
2419,0.6517816707470109
2420,0.6196194553431041
2421,0.5518787458612995
2422,0.42172551527632707
2423,0.521268233294092
2424,0.5020191859672892
2425,0.6240362495130358
2426,0.4313901698456597
2427,0.664861909337571
2428,0.4966234724288142
2429,0.30872411011950557
2430,0.37639268201787246
2431,0.5029429314265418
2432,0.39254531166153367
2433,0.5647125940177817
2434,0.37674704864967085
2435,0.30076695119916563
2436,0.47652712253945956
2437,0.5795290345433635
2438,0.4694940034493685
2439,0.5281133159458302
2440,0.5823811735603267
2441,0.5397860493910752
2442,0.5054037726116077
2443,0.5074308228459719
2444,0.5199443993971385
2445,0.3202941561226638
2446,0.5801758702812836
2447,0.5542410844287843
2448,0.5404194444438765
2449,0.45264807752842773
2450,0.569293119882461
2451,0.5028484272320168
2452,0.45608626748467357
2453,0.6884346567800774
2454,0.5786254159392324
2455,0.5965778497101871
2456,0.46007450263863003
2457,0.4963774029261222
2458,0.5838855244094167
2459,0.6338796730936926
2460,0.4014276832997188
2461,0.426466901580337
2462,0.50295972759551
2463,0.5584735501366519
2464,0.47725256812294026
2465,0.5757090172103867
2466,0.3774579691365781
2467,0.4031266682077209
2468,0.4296110499892165
2469,0.4983076991336077
2470,0.359932624958799
2471,0.3277037357571013
2472,0.46354332840710205
2473,0.5466579206049904
2474,0.5463862605566061
2475,0.4894497758986551
2476,0.4546260833216972
2477,0.4702903490823531
2478,0.4251043060476448
2479,0.6283019551115975
2480,0.4784360870795014
2481,0.5028177649318956
2482,0.6293267459342444
2483,0.471889222749812
2484,0.6309331465091816
2485,0.682031729411204
2486,0.4768914560956346
2487,0.39905185006412813
2488,0.4307300502310703
2489,0.6649581987182585
2490,0.4190977776202292
2491,0.5941752340303257
2492,0.6906289939552963
2493,0.5634232982401185
2494,0.5252611455399707
2495,0.5134393129820508
2496,0.4250380469403223
2497,0.5042593338371032
2498,0.6803181257917669
2499,0.47089478694258463
2500,0.6390430263091106
2501,0.33987870627795636
2502,0.5504322717258542
2503,0.7200548473707016
2504,0.5656492124284473
2505,0.3815803008008163
2506,0.6999836592554294
2507,0.4746389664790496
2508,0.5838095274011703
2509,0.5737770200184955
2510,0.39304710996247677
2511,0.37798078407057806
2512,0.549499453698137
2513,0.5058346791575233
2514,0.5056157671540634
2515,0.39607369556274236
2516,0.4236697008184378
2517,0.4949256933483067
2518,0.5442913669278477
2519,0.4298823030649493
2520,0.4103245794774855
2521,0.6089601576169138
2522,0.6052904725482592
2523,0.34749501251094106
2524,0.5587827838114775
2525,0.4368077971286788
2526,0.6139045564191646
2527,0.318686518502674
2528,0.5862737234800555
2529,0.4298064109058812
2530,0.5121146934907045
2531,0.48045125242348935
2532,0.3653787928525653
2533,0.5812679399007289
2534,0.5878541565783733
2535,0.4848734554030879
2536,0.42184594029324457
2537,0.6671262773430711
2538,0.5067806034266642
2539,0.6189814963117691
2540,0.5632758903327156
2541,0.5642025913379365
2542,0.6013670101973423
2543,0.6107900526425691
2544,0.6066512599217614
2545,0.5721057984994351
2546,0.7158828622560351
2547,0.23911232175163621
2548,0.4695548351808983
2549,0.47688499422982483
2550,0.5711807107187055
2551,0.5482052530910057
2552,0.5744315951547138
2553,0.6598076906749587
2554,0.444340754564565
2555,0.4677469044221098
2556,0.5179614447506379
2557,0.5825684041428744
2558,0.4758125934357352
2559,0.5065838390341978
2560,0.488253284710522
2561,0.3152972169861428
2562,0.3998641247686026
2563,0.3087187132722604
2564,0.6008387031006716
2565,0.5342308156986306
2566,0.4637272766349155
2567,0.602893200032915
2568,0.5890114452820261
2569,0.45933086747290747
2570,0.5269886460469501
2571,0.7181399537611939
2572,0.4022640562026934
2573,0.45952001194610176
2574,0.3191041383981043
2575,0.5121448271844917
2576,0.5998894680921253
2577,0.6227994964378621
2578,0.5907537388039493
2579,0.40951032235668045
2580,0.3442697555333112
2581,0.5785109714118596
2582,0.47342942553105505
2583,0.35862870651913525
2584,0.48337990005703085
2585,0.4497733466572369
2586,0.6524863941158326
2587,0.5322530948794344
2588,0.6241439220712504
2589,0.6034813044223838
2590,0.4891365722080801
2591,0.5577053817731085
2592,0.7278758494403795
2593,0.3424619109477455
2594,0.3822821492409869
2595,0.38834534130756626
2596,0.5330044452271838
2597,0.5903718577106825
2598,0.5265163035038907
2599,0.5658768790639546
2600,0.6284699508253805
2601,0.6335242949815955
2602,0.32881258481800013
2603,0.6140550627587401
2604,0.547318519979257
2605,0.6612436400773093
2606,0.6249829655228845
2607,0.49737371502961053
2608,0.571487787345204
2609,0.6551378356291675
2610,0.516028725570092
2611,0.4847863096528944
2612,0.5171853443969983
2613,0.4776182958250233
2614,0.5481106801452184
2615,0.5532896424427469
2616,0.3627137056575674
2617,0.4974144273884754
2618,0.5767806093574104
2619,0.5588017319582452
2620,0.5082683579579443
2621,0.38263474408688153
2622,0.458562323260113
2623,0.5457276807625725
2624,0.13437240901704675
2625,0.41454182684333774
2626,0.3929712453377987
2627,0.4793170084443741
2628,0.4314071677220646
2629,0.5073174942297058
2630,0.5133113876933164
2631,0.6503908669091494
2632,0.5974557494972779
2633,0.48311674620635947
2634,0.5390361085162176
2635,0.6094323525708412
2636,0.4294897087362047
2637,0.5176527677825135
2638,0.3549286441810323
2639,0.6652387647836806
2640,0.5668485752083887
2641,0.4711028406470373
2642,0.37198509253935064
2643,0.4814727561558033
2644,0.3606785051635633
2645,0.48150494616082706
2646,0.6719227917674963
2647,0.4373173113946274
2648,0.7556710272303734
2649,0.5092253870283542
2650,0.26545279191795407
2651,0.6383564082565515
2652,0.5953063186993217
2653,0.4831589510453472
2654,0.6062891764925914
2655,0.4198903495754599
2656,0.7051885651042427
2657,0.589637479686117
2658,0.5435880642103734
2659,0.6134339477227158
2660,0.7400430999865076
2661,0.5699868379194787
2662,0.5392666515856906
2663,0.4803490760337159
2664,0.42799573690351356
2665,0.4834302687421299
2666,0.43503744442541054
2667,0.3426000795841882
2668,0.4766748041667054
2669,0.5737252259926857
2670,0.3844593590066525
2671,0.6206952589591835
2672,0.4091565706015694
2673,0.30135857862415927
2674,0.6023402262489278
2675,0.6085051817837082
2676,0.41455856102611627
2677,0.5811422767743055
2678,0.5067311022056583
2679,0.407289973704159
2680,0.7550542895690837
2681,0.3531252094062652
2682,0.38901191883899433
2683,0.5965284871390331
2684,0.4622360980804779
2685,0.5048378945182677
2686,0.5965181702613532
2687,0.35401969658683907
2688,0.3889769779377199
2689,0.5700361603512082
2690,0.6040060421422416
2691,0.4636609169722434
2692,0.5811151849933841
2693,0.4635001575336198
2694,0.6775895807771671
2695,0.45727766826269944
2696,0.456546679838358
2697,0.4801245566451157
2698,0.40952754043183326
2699,0.5239564844049721
2700,0.6547186118098768
2701,0.5779204353261822
2702,0.6231367980258584
2703,0.49892916035623686
2704,0.49008125386996093
2705,0.5849747029584225
2706,0.4307639900760433
2707,0.38767699800153105
2708,0.3946052620770223
2709,0.570267068525609
2710,0.6272718464353751
2711,0.4485793622857062
2712,0.5016737478403336
2713,0.4242514879944091
2714,0.5218082023912228
2715,0.4603230707706283
2716,0.4125308267455679
2717,0.38706187687007093
2718,0.6168626616061325
2719,0.5715704555699113
2720,0.6898277968329927
2721,0.6323640324553595
2722,0.326619381819299
2723,0.6483422681663015
2724,0.5062345558441081
2725,0.552851774143478
2726,0.27482719078548823
2727,0.6657462602176693
2728,0.4448858837190592
2729,0.6015738693730549
2730,0.6017146474453305
2731,0.45927777581401386
2732,0.5936968864472891
2733,0.5500384533449669
2734,0.41732180046788186
2735,0.5562516734512124
2736,0.54508909919364
2737,0.3185377451731305
2738,0.449847300630374
2739,0.535458868732339
2740,0.5642110483910637
2741,0.521521656930531
2742,0.5069806232258274
2743,0.49634102871196195
2744,0.582250551160802
2745,0.376178532027059
2746,0.6132748696263324
2747,0.6826454374649716
2748,0.3706762215124728
2749,0.43115699450812917
2750,0.35185560595308685
2751,0.5749659462226446
2752,0.6140152914526645
2753,0.4902321034980795
2754,0.39237299495194816
2755,0.5568314151966332
2756,0.5038481937836506
2757,0.6273922839667021
2758,0.3817512533224755
2759,0.39169569719382924
2760,0.6567696414016271
2761,0.48008091077032367
2762,0.450185841806583
2763,0.5170160330373512
2764,0.5332441489117297
2765,0.7128483837427032
2766,0.6068387543443426
2767,0.4654638226067333
2768,0.5074822294710564
2769,0.6243038122054099
2770,0.5320762119189943
2771,0.44633431470399965
2772,0.427145400004308
2773,0.644805527669118
2774,0.5399125868304593
2775,0.6746207965830096
2776,0.33580111676366087
2777,0.3743856369304497
2778,0.5764567993411679
2779,0.6405186442442627
2780,0.4601017745038789
2781,0.32971533156244137
2782,0.44605608087512955
2783,0.5567482148139995
2784,0.5325133937105793
2785,0.4720720494177865
2786,0.22352390250400697
2787,0.653776213690315
2788,0.6078030591683874
2789,0.6098079093877264
2790,0.5631372897461372
2791,0.6995808298815611
2792,0.43891681581364034
2793,0.6697835868202718
2794,0.6473649338013643
2795,0.4878886438726889
2796,0.6225250412547876
2797,0.40366380496508736
2798,0.5467740996746315
2799,0.4891344974252919
2800,0.3064747099542572
2801,0.6714468879516932
2802,0.5447216684507392
2803,0.33647669739191904
2804,0.5048778424744473
2805,0.44920469876734237
2806,0.45393116016130525
2807,0.6801423990130435
2808,0.7004667059532476
2809,0.4190470213487798
2810,0.5011392155854325
2811,0.3272860289562172
2812,0.6107435138054739
2813,0.7251061934478631
2814,0.6186924362579818
2815,0.3201331539907693
2816,0.41177444487685266
2817,0.5582219763607668
2818,0.5736776926141788
2819,0.6133866385044596
2820,0.47308538237246217
2821,0.4098014545506664
2822,0.5817526063758747
2823,0.48567444981581265
2824,0.5261869485968653
2825,0.5654550423068915
2826,0.5047851225461347
2827,0.46778135425861656
2828,0.5921025339141461
2829,0.5644911068621351
2830,0.3680322805132345
2831,0.43830866811211106
2832,0.4744222959184219
2833,0.23099759176337056
2834,0.3485088903867293
2835,0.6774076275919813
2836,0.5653458374666686
2837,0.5004356845743906
2838,0.5950328110626983
2839,0.5141316539545577
2840,0.43768480591039527
2841,0.3345602087206618
2842,0.5642344488181065
2843,0.400661055433418
2844,0.43976846509338086
2845,0.6194759811035359
2846,0.6279134802419646
2847,0.6525433564615536
2848,0.5279664251339599
2849,0.5055241616419031
2850,0.4317461424547842
2851,0.4060546240146593
2852,0.4959090117051029
2853,0.5030199927949878
2854,0.576558456359032
2855,0.5040248190003218
2856,0.49091739289429676
2857,0.5226511906301454
2858,0.6468774744398705
2859,0.7401627381346348
2860,0.4912512490313053
2861,0.6309866544253525
2862,0.5593737538844067
2863,0.6014451463309088
2864,0.7457689455687773
2865,0.48220648151666134
2866,0.34552801042920117
2867,0.4338266817650426
2868,0.5353072834085801
2869,0.6879331617461946
2870,0.3566296526440315
2871,0.5122144978671274
2872,0.5342787675724097
2873,0.47424915176396676
2874,0.4677109985564763
2875,0.37013448846239366
2876,0.49226195388792576
2877,0.6187519519846113
2878,0.24817345732606616
2879,0.39677865155657166
2880,0.5374817090257326
2881,0.5168004645758493
2882,0.5065093595447806
2883,0.5892026847759724
2884,0.627365813723964
2885,0.752744862628993
2886,0.5442782220490808
2887,0.35747305329949447
2888,0.5364991119416633
2889,0.4519633947127836
2890,0.4632996413310224
2891,0.6581203544626331
2892,0.5662113205186476
2893,0.7809743323689307
2894,0.38171503337480145
2895,0.365527102582208
2896,0.4792654390399981
2897,0.6104034563177121
2898,0.49144920886179055
2899,0.3401459635584622
2900,0.47608443524569716
2901,0.33736625624859123
2902,0.4691036434994238
2903,0.37690637242016045
2904,0.4824094112978191
2905,0.4011855727146627
2906,0.5879132791408219
2907,0.4666370354443651
2908,0.6017192152416779
2909,0.60348184662759
2910,0.5452628123479054
2911,0.5872187405743712
2912,0.6228559690927077
2913,0.46768583865011654
2914,0.3856076092804032
2915,0.6576661317055228
2916,0.5764326856273896
2917,0.35504793190484585
2918,0.41110375850767056
2919,0.5432363116654118
2920,0.5663229100160362
2921,0.3938928012550092
2922,0.36421335543615796
2923,0.550229540197346
2924,0.6278266421843033
2925,0.43376105171028634
2926,0.4786571439164035
2927,0.47104231273455693
2928,0.5653346148588112
2929,0.5369471862911939
2930,0.34620742968214857
2931,0.5808942665181697
2932,0.5725501886086749
2933,0.44561214732828575
2934,0.4746982811604912
2935,0.4314457194049615
2936,0.4962447938540695
2937,0.6404720672074952
2938,0.32848004786839063
2939,0.5051792299084759
2940,0.4108203254922262
2941,0.5459614545259904
2942,0.7013798240224544
2943,0.48523488739506926
2944,0.6323954406270768
2945,0.9802270853296972
2946,0.7170839506446084
2947,0.4511762026979018
2948,0.5203958106977964
2949,0.36187903002641514
2950,0.5828203654699442
2951,0.5355630721667128
2952,0.7574869398117277
2953,0.5854583989350101
2954,0.521928311866407
2955,0.6825420070503985
2956,0.5427900612344487
2957,0.7231379979416513
2958,0.3645418931493167
2959,0.3694684558427408
2960,0.4214387603134775
2961,0.47288490708788383
2962,0.6476984853452158
2963,0.6740504144954111
2964,0.35546154926385626
2965,0.4045331548225358
2966,0.7109546482602005
2967,0.5336841781122059
2968,0.5345138726126015
2969,0.5919335412128762
2970,0.5623218223755505
2971,0.5055161217017045
2972,0.5642626076779687
2973,0.6229907651225615
2974,0.5975265495519293
2975,0.573518412748393
2976,0.3320061163394033
2977,0.5272245091449645
2978,0.5637186977266576
2979,0.35538592264277885
2980,0.4079564013970232
2981,0.4004801967881425
2982,0.5615674567966943
2983,0.6675180384805074
2984,0.5903506268688463
2985,0.6015540859668178
2986,0.5672219747239492
2987,0.568526947892946
2988,0.5091385102093867
2989,0.40647515910083665
2990,0.5922064639847923
2991,0.5462272895898029
2992,0.7152527859195991
2993,0.32354713272813457
2994,0.4551538150885283
2995,0.3423307789763165
2996,0.6660483979327162
2997,0.6095350006296357
2998,0.4577986575979858
2999,0.5099084352191514
3000,0.6347359950327519
3001,0.4392855747549593
3002,0.47910989357880285
3003,0.39130152271973784
3004,0.6221182231401814
3005,0.6494231632355025
3006,0.44093070398750367
3007,0.6027365007659881
3008,0.43693612430025974
3009,0.4419207601441644
3010,0.5790775625312671
3011,0.6880071934993923
3012,0.5758450009320474
3013,0.365685389387814
3014,0.6574068035773497
3015,0.563137696420704
3016,0.6439272616269406
3017,0.655332391996698
3018,0.5276374181230944
3019,0.45483220505658306
3020,0.3200927866175647
3021,0.5669621691567951
3022,0.4762629834399621
3023,0.5300960994885353
3024,0.6219266805723651
3025,0.44063536934443465
3026,0.5040814316988024
3027,0.4259474711875597
3028,0.36153455924508354
3029,0.5096944890062522
3030,0.6002795405665313
3031,0.46341703070638385
3032,0.4634883087984931
3033,0.4139109077085318
3034,0.6048363352417042
3035,0.5576134395617431
3036,0.4072913398658169
3037,0.5256067477919297
3038,0.24494758204961475
3039,0.7078104454936782
3040,0.5896545005997931
3041,0.4506524805557458
3042,0.3496088396488378
3043,0.604657557050599
3044,0.6181721528624854
3045,0.5828123632257856
3046,0.5475476602175624
3047,0.5883197018613718
3048,0.554128132375112
3049,0.4648541256636733
3050,0.6528749653010589
3051,0.6073945301299911
3052,0.47171332143789363
3053,0.5979978207850916
3054,0.5137048579899121
3055,0.9999999999892666
3056,0.5443377206392203
3057,0.6360546118322783
3058,0.7425343278830833
3059,0.5451761674454682
3060,0.5003594474670224
3061,0.5531610364214323
3062,0.6539234961192788
3063,0.5431629154459501
3064,0.38970754210822045
3065,0.5146294201942719
3066,0.6376207100992353
3067,0.5868382130330214
3068,0.5011262029889849
3069,0.3920334121262327
3070,0.5682298965083635
3071,0.5144551247324611
3072,0.5359424905507028
3073,0.5379772817574069
3074,0.536044555213252
3075,0.7005927221416988
3076,0.4800850244794046
3077,0.5682748697140684
3078,0.4251770545935113
3079,0.5675241609154149
3080,0.4541678907409074
3081,0.531377944122877
3082,0.5138154214373748
3083,0.5705206220964941
3084,0.5780181667788292
3085,0.585916512353626
3086,0.6500713125904738
3087,0.34353685625171054
3088,0.48933203759611194
3089,0.5348111029665217
3090,0.753445648027588
3091,0.4227841988914533
3092,0.44115133882530755
3093,0.5716227883848972
3094,0.6820605380491324
3095,0.4410184427135414
3096,0.20656856591593162
3097,0.6428315558018571
3098,0.519263328282398
3099,0.5514695538289692
3100,0.5422008696350957
3101,0.5923177642278514
3102,0.40877553634910285
3103,0.6166948510854595
3104,0.38105585059182345
3105,0.5289761294901942
3106,0.8652327914945579
3107,0.40447329428298423
3108,0.605571735460866
3109,0.44309654125365355
3110,0.46292120486612776
3111,0.37883949199772055
3112,0.6191066626703132
3113,0.5148047410289196
3114,0.5120933590326051
3115,0.610439813665592
3116,0.624174503211225
3117,0.6408523269472852
3118,0.38464105164385143
3119,0.30502302800488473
3120,0.6664340590864345
3121,0.6475491051581003
3122,0.5145603576398664
3123,0.38023591104520416
3124,0.4862810070539201
3125,0.4372764305606268
3126,0.5525736710823387
3127,0.5881294191461952
3128,0.5947524597926621
3129,0.32280755037630876
3130,0.6067358935565536
3131,0.6045475784757889
3132,0.589974957795956
3133,0.49043429188275683
3134,0.39951394899790316
3135,0.45640224373146626
3136,0.5865396053207944
3137,0.4750997283354601
3138,0.3461564552029851
3139,0.5310055129123419
3140,0.5403123638741417
3141,0.5213399381507265
3142,0.5471486321842299
3143,0.5337837397455332
3144,0.6455011367097958
3145,0.37040717676287777
3146,0.6558121741937817
3147,0.5514834365791321
3148,0.6322783562241685
3149,0.39896431118613984
3150,0.6322454210181233
3151,0.4746934739255435
3152,0.42347678273826245
3153,0.4189999252444677
3154,0.637734118338166
3155,0.6369839375378462
3156,0.4847490076991597
3157,0.5537452401123437
3158,0.5566755834326619
3159,0.3956509374444523
3160,0.4752548960851029
3161,0.5863966598701513
3162,0.4926660961579374
3163,0.581427307509812
3164,0.5087570710081558
3165,0.6453921273957097
3166,0.5177396269449802
3167,0.4840090696675987
3168,0.42494427758240017
3169,0.6681563289493191
3170,0.3376780504094256
3171,0.5118394280094466
3172,0.5191861277026917
3173,0.5591576468204905
3174,0.4208802099442474
3175,0.5427010387337402
3176,0.43035051399517643
3177,0.44850946148883636
3178,0.5751457469880844
3179,0.44473091782049423
3180,0.3788689863708178
3181,0.4003091931347102
3182,0.5784484619308234
3183,0.4649752207139179
3184,0.671686552935954
3185,0.48699187443670505
3186,0.4946282954200168
3187,0.8081665423737533
3188,0.5570991225466111
3189,0.6247686253343507
3190,0.45169583668448254
3191,0.5387394409926073
3192,0.5647630080993604
3193,0.5771888645824149
3194,0.5658300597791075
3195,0.5878910496144434
3196,0.445463868433134
3197,0.8188190197781848
3198,0.4280336945726193
3199,0.5090401471475458
3200,0.5649728064301499
3201,0.4151239587342288
3202,0.4431805997459287
3203,0.5660536851583663
3204,0.669192426746722
3205,0.7027451719490294
3206,0.6112632505555881
3207,0.5130479143078547
3208,0.43503556642001573
3209,0.5924223859146646
3210,0.43220423896675036
3211,0.40432607828018213
3212,0.5907240008433268
3213,0.33301647173029975
3214,0.6925716351374175
3215,0.418435088507747
3216,0.7405224207963467
3217,0.6298569296909514
3218,0.3110171426290836
3219,0.2583342201657515
3220,0.45086269531119055
3221,0.6602215105901856
3222,0.49389613012649464
3223,0.4916062052591771
3224,0.4764103045998206
3225,0.49006028599977675
3226,0.5010532520753409
3227,0.5437266948445875
3228,0.519965474374105
3229,0.5944168119070523
3230,0.5718229296784075
3231,0.6657998874243773
3232,0.6197493422278105
3233,0.46205904131460696
3234,0.504911859408278
3235,0.5222243996281388
3236,0.5484557500441761
3237,0.6019829380078389
3238,0.6084179626538307
3239,0.6667724238274764
3240,0.32018937276257253
3241,0.5390650123500681
3242,0.40396706988232295
3243,0.6497170630997197
3244,0.4228733111331409
3245,0.5276454026320025
3246,0.6554856847295759
3247,0.5901249624814735
3248,0.4228605727380483
3249,0.57235681164107
3250,0.5466689193354025
3251,0.24681307256818372
3252,0.6327900854242972
3253,0.5568680447643355
3254,0.4528871056839437
3255,0.5549531965958127
3256,0.571063393893228
3257,0.6624319668293233
3258,0.5883439874721724
3259,0.5319883516686564
3260,0.34091485052480663
3261,0.4938393706298761
3262,0.45971077102519636
3263,0.5869857973434087
3264,0.4803485798012205
3265,0.5905077080256347
3266,0.4330003845299495
3267,0.44042481016099605
3268,0.6885046254962639
3269,0.48296748587852184
3270,0.6826576829972268
3271,0.5947005423828491
3272,0.47414209940846613
3273,0.5083714319848652
3274,0.5023690818684647
3275,0.37483345523533307
3276,0.583869005187419
3277,0.24980266257590727
3278,0.44566657295760703
3279,0.696344465438416
3280,0.4812309241511722
3281,0.47954577122782444
3282,0.7223210322650407
3283,0.4156220473052505
3284,0.6241849260626482
3285,0.4759924791228763
3286,0.5423141959307608
3287,0.5194221270268262
3288,0.597169177636924
3289,0.32305403608937694
3290,0.591737355419265
3291,0.5035256152123263
3292,0.5353968393953822
3293,0.5405890718614558
3294,0.4291354714879319
3295,0.4540618671431622
3296,0.6032152462881889
3297,0.5851596819418707
3298,0.4691328489786914
3299,0.3538122462869087
3300,0.4843153829449722
3301,0.4551542385240358
3302,0.3541103385217251
3303,0.3078696708226296
3304,0.4150875358214515
3305,0.36874598081701715
3306,0.5322903294943518
3307,0.5653236661977715
3308,0.6138382777134216
3309,0.5803447654921815
3310,0.6393766469828294
3311,0.36441842223244736
3312,0.5153256597690746
3313,0.4239300007706492
3314,0.23337827536584166
3315,0.5932316978600586
3316,0.5765048629963384
3317,0.5734306165631373
3318,0.4388737478257728
3319,0.6043998061878096
3320,0.644318071997438
3321,0.30881310506554593
3322,0.42051580366001934
3323,0.3675238389684597
3324,0.42029901062035874
3325,0.5314419388985346
3326,0.41000168320688396
3327,0.5763884193326951
3328,0.6250491508788838
3329,0.5562058276239867
3330,0.6119425676341796
3331,0.45444428681687854
3332,0.578319332946365
3333,0.5974444557465777
3334,0.5204022967773709
3335,0.5646250831335237
3336,0.5319459344557099
3337,0.4430030345126383
3338,0.32976171240681
3339,0.41220110008173627
3340,0.6816222628158967
3341,0.29692554736225973
3342,0.7438559634889242
3343,0.36716555255173183
3344,0.5186830222362021
3345,0.3606161083734459
3346,0.4749135699270189
3347,0.6266082802492221
3348,0.5068298959533426
3349,0.5242745176955756
3350,0.3126697893595874
3351,0.4432605557155939
3352,0.481806703618539
3353,0.607601474037136
3354,0.6199757180047755
3355,0.7256414316391694
3356,0.44792407593502204
3357,0.5802437029458808
3358,0.7016403549144945
3359,0.46804930563516634
3360,0.597921177772174
3361,0.5871340250884942
3362,0.4722679266275443
3363,0.3883357297306919
3364,0.5794604127617685
3365,0.399365442836743
3366,0.6259442787924391
3367,0.4314282310310546
3368,0.5774139796343314
3369,0.5162837291683787
3370,0.3579709084725806
3371,0.583898656971516
3372,0.5652814968524449
3373,0.6922483083806439
3374,0.6422535414511122
3375,0.3812430635078321
3376,0.47501126021596707
3377,0.4286852336846905
3378,0.6338482552640852
3379,0.438909517889315
3380,0.7350236557722305
3381,0.5796915346187828
3382,0.528321981594367
3383,0.4187082195087245
3384,0.4660819775857876
3385,0.5766393814973454
3386,0.35044627595211514
3387,0.4664619959207091
3388,0.4228772130880796
3389,0.6505590632716103
3390,0.5052056624362044
3391,0.5220625701923146
3392,0.7206876646908772
3393,0.3898812341945403
3394,0.6393444958878488
3395,0.486040255074306
3396,0.5825337109980068
3397,0.48391340471098376
3398,0.5172258529113479
3399,0.6097932094941663
3400,0.5056743956831425
3401,0.42245902265616225
3402,0.5659813492622877
3403,0.39810436297016694
3404,0.5219772460333807
3405,0.5631421256343814
3406,0.6130616751503033
3407,0.6380267196951839
3408,0.4516115914258518
3409,0.5874873843409767
3410,0.4393649364616516
3411,0.4552174199004861
3412,0.38112128328951167
3413,0.5166784767298273
3414,0.7396724955121037
3415,0.34698859487803524
3416,0.7098206348861451
3417,0.6584073010076229
3418,0.6244382948256326
3419,0.3516404037549913
3420,0.26572716458355516
3421,0.41061668309140276
3422,0.5977175534204547
3423,0.21103139566493886
3424,0.29333297613154025
3425,0.5338851548133977
3426,0.46854374155885364
3427,0.28524096167191426
3428,0.4648323415662399
3429,0.38795271100891565
3430,0.4703879768364768
3431,0.6179333238767754
3432,0.7000270400470928
3433,0.4287841015078218
3434,0.6266931132588641
3435,0.44024222580033107
3436,0.4396358217446399
3437,0.43617488313931174
3438,0.5203207947711359
3439,0.6404293324714913
3440,0.5913701394083971
3441,0.6406901993957242
3442,0.48748210886544824
3443,0.6054544641576638
3444,0.29562256778670576
3445,0.6841853763181553
3446,0.3203578928873598
3447,0.7292998423659025
3448,0.39454477376610947
3449,0.5879305014708648
3450,0.6855802612758388
3451,0.531948353723436
3452,0.4305326262220846
3453,0.35292743619251105
3454,0.609061534899144
3455,0.5461501197322782
3456,0.5339081374566031
3457,0.5665098033381648
3458,0.5361205449418678
3459,0.6227385494747611
3460,0.36364312077830463
3461,0.5539319209621949
3462,0.34077349532896734
3463,0.5703585464960551
3464,0.6464031272687094
3465,0.5811614156893353
3466,0.7029963925845846
3467,0.5952479489098367
3468,0.3581835415601726
3469,0.5375924312535941
3470,0.5736388787607901
3471,0.6601896988715102
3472,0.664890982403334
3473,0.45577598352221144
3474,0.4977696381378251
3475,0.46980358861366184
3476,0.45976736892692854
3477,0.5629961515936476
3478,0.5727639601912777
3479,0.39611256273346
3480,0.5889078705528971
3481,0.5385719492477328
3482,0.4391277326607309
3483,0.5750948348761701
3484,0.6131437410431256
3485,0.507201418321676
3486,0.5203851937168275
3487,0.48135290356007127
3488,0.6400289356698957
3489,0.6510967842999978
3490,0.6257365651711987
3491,0.5495694648914814
3492,0.2953866825129225
3493,0.4340419477999466
3494,0.5756375793203066
3495,0.6527465301945523
3496,0.43362138456936233
3497,0.692146754689842
3498,0.544665543376533
3499,0.6970449020439571
3500,0.5378768104436733
3501,0.7535371192641563
3502,0.6801441814611452
3503,0.6366849975919826
3504,0.45814799012516627
3505,0.4732618833974914
3506,0.6994615856233628
3507,0.3673333388564248
3508,0.4328390319932592
3509,0.43925296541368647
3510,0.4232079046109086
3511,0.6601076240935675
3512,0.29112743877969594
3513,0.645676847649409
3514,0.5389676444314483
3515,0.670591781013293
3516,0.4727574476983807
3517,0.6523524103663151
3518,0.5202064908037399
3519,0.6069757179720967
3520,0.43754074236213675
3521,0.42105894623399637
3522,0.5745714299821202
3523,0.5327493875773339
3524,0.663190221630465
3525,0.45119096499226885
3526,0.6224176505699477
3527,0.4693046221851664
3528,0.3467963462422722
3529,0.31936857848814953
3530,0.3074968174776287
3531,0.3024805680728121
3532,0.49174436611452643
3533,0.4899249284070194
3534,0.46255486867848367
3535,0.4928206623203097
3536,0.33985005189227824
3537,0.40434424219989606
3538,0.5914639803034833
